DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-03,101.1936,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-04,100.4418,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-05,99.70773,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-06,99.00932,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-07,98.4188,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-08,98.00539,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-09,97.77404,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-10,97.75534,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-11,97.94477,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2022-12,98.24944,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-01,98.56132,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-02,98.81237,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-03,98.96806,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-04,99.01769,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-05,98.99179,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-06,98.92195,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-07,98.82977,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-08,98.74459,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-09,98.68734,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-10,98.68176,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-11,98.73106,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2023-12,98.80128,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-01,98.86887,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-02,98.92152,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-03,98.96466,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-04,99.00028,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-05,99.05122,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-06,99.12439,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-07,99.20911,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-08,99.28832,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-09,99.35658,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-10,99.40318,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-11,99.42898,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2024-12,99.44563,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-01,99.47266,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-02,99.51726,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-03,99.58482,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-04,99.69425,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-05,99.85155,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-06,100.0406,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-07,100.2526,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-08,100.4738,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-09,100.6936,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-10,100.881,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2025-11,101.0023,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2002-12,99.28252,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-01,99.1282,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-02,98.97301,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-03,98.83334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-04,98.73688,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-05,98.67918,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-06,98.6634,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-07,98.69158,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-08,98.77799,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-09,98.92539,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-10,99.09724,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2003-11,99.24976,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-06,100.3932,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-07,100.4136,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2009-06,97.03033,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2009-07,97.40466,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2009-08,97.7757,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2009-09,98.13309,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2009-10,98.46143,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-05,100.4543,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-06,100.2887,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-07,99.99809,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-08,99.58398,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-09,99.0573,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-10,98.4448,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2008-11,97.80281,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-05,97.91939,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-06,97.71373,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-07,97.58075,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-08,97.50011,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-09,97.44782,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-10,97.43299,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-11,97.45269,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2012-12,97.50844,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-01,97.59472,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-02,97.70441,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-03,97.8388,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-04,98.01005,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-05,98.22898,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-06,98.48608,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-07,98.75375,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-08,99.01818,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-09,99.26385,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-10,99.46404,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-11,99.63715,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2013-12,99.78091,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2014-01,99.91733,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2014-02,100.0483,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2014-03,100.1652,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2014-04,100.2306,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2014-05,100.2087,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2014-06,100.0959,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-03,99.41759,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-04,99.41712,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-05,99.44358,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-06,99.51136,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-07,99.603,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-08,99.72121,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-09,99.84995,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-10,99.96192,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-11,100.0183,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2004-12,100.0035,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2005-01,99.91154,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2005-02,99.76138,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2005-03,99.57729,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2005-04,99.3688,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2005-05,99.18665,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2002-10,99.11932,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2002-11,99.09613,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2002-12,99.09926,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-01,99.12859,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-02,99.17839,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-03,99.24387,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-04,99.33374,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-05,99.45029,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-06,99.58801,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-07,99.7344,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-08,99.8905,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-09,100.0464,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-10,100.1732,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-11,100.2663,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2003-12,100.3328,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-01,100.3835,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-02,100.4267,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-03,100.4769,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-04,100.5263,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-05,100.5774,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-06,100.6262,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-07,100.6496,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-08,100.6394,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-09,100.613,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-10,100.5736,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-11,100.5329,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2004-12,100.4967,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-01,100.463,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-02,100.4226,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-03,100.3879,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-04,100.3717,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-05,100.3861,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-06,100.4361,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-07,100.5209,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-08,100.6278,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-09,100.7523,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-10,100.8901,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-11,101.0247,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2005-12,101.1511,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-08,100.4215,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-09,100.4264,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-10,100.4333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-11,100.4418,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-12,100.441,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-01,100.4299,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-02,100.4256,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-03,100.4129,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-04,100.4096,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-05,100.4091,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-06,100.3993,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-07,100.3863,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-08,100.3744,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-09,100.3611,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-10,100.3328,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-11,100.2806,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2018-12,100.2052,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-01,100.1224,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-02,100.0447,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-03,99.9709,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-04,99.89404,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-05,99.81405,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-06,99.72666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-07,99.63832,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-08,99.54472,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-09,99.44257,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-10,99.31932,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-11,99.17683,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2019-12,99.00578,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2020-01,98.79127,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2020-02,98.53934,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2020-03,97.96275,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2020-04,97.49261,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2020-05,97.06073,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2021-06,103.4243,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ITA,M,LI,IX,_Z,AA,IX,_Z,H,2021-07,103.8017,A,0,2,
